	PC_genres_0	PC_genres_1	PC_genres_2	PC_genres_3	PC_genres_4	PC_genres_5	PC_genres_6	PC_genres_7	PC_genres_8	PC_genres_9	PC_genres_10	PC_genres_11	PC_genres_12	PC_genres_13	PC_genres_14
91	-0.36542751507710486	0.7911897290214296	-0.2665673236345113	0.2199503537579876	0.0060934807932140145	-0.02012860687143373	-0.03326469353126438	-0.01391332411362639	0.0311343640025323	2.642360630104528e-16	0.002882021467727106	-6.823985519779545e-17	-0.002425558595858362	-0.008938083827853556	-0.0031853014218714455
92	0.78458222562974	0.022502592276896584	-0.029345870157517072	0.049285724611518485	0.0018679767021793762	-0.00638601786934539	-0.01129355528167941	-0.004947732582898639	0.011792585932070774	6.930595328372487e-17	0.0011434149265466818	3.3347532511708596e-19	-0.0009709008731771187	-0.003728516796612869	-0.001342115803159485
93	0.78458222562974	0.022502592276896584	-0.029345870157517072	0.049285724611518485	0.0018679767021793762	-0.00638601786934539	-0.01129355528167941	-0.004947732582898639	0.011792585932070774	6.930595328372487e-17	0.0011434149265466818	3.3347532511708596e-19	-0.0009709008731771187	-0.003728516796612869	-0.001342115803159485
94	-0.18447250765267365	-0.03619203314287981	0.06044856284879171	-0.1669597565179598	-0.011858471481701691	0.04572896961130289	0.11016243697620236	0.06541697824836308	-0.31884153481170924	-2.2825676408770772e-15	-0.1638329266563799	1.7200605346940247e-14	0.9054700818738263	-0.13764491920097333	-0.03936530355983601
95	-0.20423436948279466	-0.04548684992675775	0.07950755935862318	-0.2544063909265555	-0.02794654405729725	0.12678719403139954	0.6995090284057948	-0.5731536531726623	0.26648233767088364	9.09307255445688e-16	0.015900944810277144	-1.0172576793210015e-16	-0.01255160056152563	-0.03609166926992038	-0.012227292347908205
96	0.78458222562974	0.022502592276896584	-0.029345870157517072	0.049285724611518485	0.0018679767021793762	-0.00638601786934539	-0.01129355528167941	-0.004947732582898639	0.011792585932070774	6.930595328372487e-17	0.0011434149265466818	3.3347532511708596e-19	-0.0009709008731771187	-0.003728516796612869	-0.001342115803159485
97	-0.21507691019176642	-0.05173994252848918	0.09335961278229578	-0.33762156877407223	-0.07729317780150449	0.7644919227770749	-0.46094592447361815	-0.10246473983111494	0.1429704596601466	6.202028564414335e-16	0.010486940400821262	-1.0115220710245888e-16	-0.008497395372765592	-0.02679021419666567	-0.009232197578760794
98	-0.22245817207509866	-0.05660323353185092	0.10476770972888907	-0.4243794385472091	0.7461143594465873	-0.35664289423633494	-0.22630357613260227	-0.06771096807870859	0.11085720990052532	5.651689080624001e-16	0.008646869362084463	-2.2021551456020598e-16	-0.007070104563103965	-0.023073660297667914	-0.008006451856039765
99	-0.36542751507710486	0.7911897290214296	-0.2665673236345113	0.2199503537579876	0.0060934807932140145	-0.02012860687143373	-0.03326469353126438	-0.01391332411362639	0.0311343640025323	2.642360630104528e-16	0.002882021467727106	-6.823985519779545e-17	-0.002425558595858362	-0.008938083827853556	-0.0031853014218714455
100	-0.17740425319350797	-0.033383163528234124	0.055017992240636235	-0.1462589756380816	-0.009586152233029999	0.03619941910883362	0.08178853812271901	0.044844189262776606	-0.16742061878864134	-1.2971587435583376e-15	-0.02897483064749672	5.771626796977688e-16	0.029099455667365437	0.8678388570407765	-0.4571839261851988
101	-0.18659665162844208	-0.03708352431598433	0.062202776361752504	-0.1739959081767332	-0.012719945602527458	0.04944820162626291	0.12228305628536974	0.07528492958009365	-0.42994299245701756	-0.7071067811865237	0.4967564374247571	-6.981366599439914e-15	-0.11906742416704215	-0.10341230000228867	-0.03121472691688619
102	-0.20423436948279466	-0.04548684992675775	0.07950755935862318	-0.2544063909265555	-0.02794654405729725	0.12678719403139954	0.6995090284057948	-0.5731536531726623	0.26648233767088364	9.09307255445688e-16	0.015900944810277144	-1.0172576793210015e-16	-0.01255160056152563	-0.03609166926992038	-0.012227292347908205
103	0.78458222562974	0.022502592276896584	-0.029345870157517072	0.049285724611518485	0.0018679767021793762	-0.00638601786934539	-0.01129355528167941	-0.004947732582898639	0.011792585932070774	6.930595328372487e-17	0.0011434149265466818	3.3347532511708596e-19	-0.0009709008731771187	-0.003728516796612869	-0.001342115803159485
104	-0.18552849992803422	-0.03663235566245528	0.06131312483784908	-0.1704052313682577	-0.012274111197596528	0.04751591752725799	0.11590673832626634	0.07000491573682151	-0.3661498831888603	-2.506464862392248e-14	-0.48891146672619606	0.7071067811865492	-0.27419029997541217	-0.11809791654652269	-0.034819401247662245
105	0.78458222562974	0.022502592276896584	-0.029345870157517072	0.049285724611518485	0.0018679767021793762	-0.00638601786934539	-0.01129355528167941	-0.004947732582898639	0.011792585932070774	6.930595328372487e-17	0.0011434149265466818	3.3347532511708596e-19	-0.0009709008731771187	-0.003728516796612869	-0.001342115803159485
106	-0.21507691019176642	-0.05173994252848918	0.09335961278229578	-0.33762156877407223	-0.07729317780150449	0.7644919227770749	-0.46094592447361815	-0.10246473983111494	0.1429704596601466	6.202028564414335e-16	0.010486940400821262	-1.0115220710245888e-16	-0.008497395372765592	-0.02679021419666567	-0.009232197578760794
107	-0.17643847857266345	-0.03301709747990555	0.05432083953360842	-0.14371346828394152	-0.009330730275323718	0.03515290712254211	0.07888593912047177	0.04291610949685004	-0.15678374578258994	-9.598175921453628e-16	-0.02592612556707513	8.692534092712824e-16	0.025564721674885344	0.4246704039525126	0.8855543508940559
108	-0.18552849992803383	-0.03663235566245669	0.0613131248378495	-0.17040523136825753	-0.012274111197596693	0.04751591752725722	0.11590673832626652	0.07000491573682084	-0.36614988318885905	-3.039040123195757e-14	-0.4889114667262168	-0.707106781186545	-0.2741902999753891	-0.11809791654652264	-0.03481940124766199
109	0.78458222562974	0.022502592276896584	-0.029345870157517072	0.049285724611518485	0.0018679767021793762	-0.00638601786934539	-0.01129355528167941	-0.004947732582898639	0.011792585932070774	6.930595328372487e-17	0.0011434149265466818	3.3347532511708596e-19	-0.0009709008731771187	-0.003728516796612869	-0.001342115803159485
110	-0.18447250765267365	-0.03619203314287981	0.06044856284879171	-0.1669597565179598	-0.011858471481701691	0.04572896961130289	0.11016243697620236	0.06541697824836308	-0.31884153481170924	-2.2825676408770772e-15	-0.1638329266563799	1.7200605346940247e-14	0.9054700818738263	-0.13764491920097333	-0.03936530355983601
111	0.78458222562974	0.022502592276896584	-0.029345870157517072	0.049285724611518485	0.0018679767021793762	-0.00638601786934539	-0.01129355528167941	-0.004947732582898639	0.011792585932070774	6.930595328372487e-17	0.0011434149265466818	3.3347532511708596e-19	-0.0009709008731771187	-0.003728516796612869	-0.001342115803159485
112	-0.20044502727800856	-0.04351471628236491	0.07531693235870486	-0.23288160615363143	-0.02254821048488526	0.09657709538066055	0.3598146271526311	0.7931548146808756	0.39418231287144373	1.3487060027032907e-15	0.019718386891778343	-4.459122175210138e-16	-0.015286637023633913	-0.04149414457382115	-0.013920861163627604
113	0.78458222562974	0.022502592276896584	-0.029345870157517072	0.049285724611518485	0.0018679767021793762	-0.00638601786934539	-0.01129355528167941	-0.004947732582898639	0.011792585932070774	6.930595328372487e-17	0.0011434149265466818	3.3347532511708596e-19	-0.0009709008731771187	-0.003728516796612869	-0.001342115803159485
114	-0.3317617474994906	-0.5796606905072926	-0.605334907808105	0.28930540143174205	0.007224944857444573	-0.023652422850307574	-0.03844231869992938	-0.015909130097763638	0.035122520355900265	2.231078532421262e-16	0.003221100455717414	-3.543441673490169e-17	-0.002706267222859949	-0.009895260036047682	-0.003519971927728752
115	0.78458222562974	0.022502592276896584	-0.029345870157517072	0.049285724611518485	0.0018679767021793762	-0.00638601786934539	-0.01129355528167941	-0.004947732582898639	0.011792585932070774	6.930595328372487e-17	0.0011434149265466818	3.3347532511708596e-19	-0.0009709008731771187	-0.003728516796612869	-0.001342115803159485
116	-0.20044502727800856	-0.04351471628236491	0.07531693235870486	-0.23288160615363143	-0.02254821048488526	0.09657709538066055	0.3598146271526311	0.7931548146808756	0.39418231287144373	1.3487060027032907e-15	0.019718386891778343	-4.459122175210138e-16	-0.015286637023633913	-0.04149414457382115	-0.013920861163627604
117	-0.18552849992803422	-0.03663235566245528	0.06131312483784908	-0.1704052313682577	-0.012274111197596528	0.04751591752725799	0.11590673832626634	0.07000491573682151	-0.3661498831888603	-2.506464862392248e-14	-0.48891146672619606	0.7071067811865492	-0.27419029997541217	-0.11809791654652269	-0.034819401247662245
118	-0.3317617474994906	-0.5796606905072926	-0.605334907808105	0.28930540143174205	0.007224944857444573	-0.023652422850307574	-0.03844231869992938	-0.015909130097763638	0.035122520355900265	2.231078532421262e-16	0.003221100455717414	-3.543441673490169e-17	-0.002706267222859949	-0.009895260036047682	-0.003519971927728752
119	-0.36542751507710486	0.7911897290214296	-0.2665673236345113	0.2199503537579876	0.0060934807932140145	-0.02012860687143373	-0.03326469353126438	-0.01391332411362639	0.0311343640025323	2.642360630104528e-16	0.002882021467727106	-6.823985519779545e-17	-0.002425558595858362	-0.008938083827853556	-0.0031853014218714455
120	0.78458222562974	0.022502592276896584	-0.029345870157517072	0.049285724611518485	0.0018679767021793762	-0.00638601786934539	-0.01129355528167941	-0.004947732582898639	0.011792585932070774	6.930595328372487e-17	0.0011434149265466818	3.3347532511708596e-19	-0.0009709008731771187	-0.003728516796612869	-0.001342115803159485
121	-0.1717631539429563	-0.03130093172811693	0.05108430199625884	-0.13220860271820242	-0.008233788404171289	0.03071334865721334	0.06699753814018972	0.03532261514824467	-0.11898566968219708	-5.389954767664463e-16	-0.01698853518681385	8.783948571581211e-16	0.015904848671336392	0.11951478228350255	0.056459106789689614
122	-0.2927983559487659	-0.16548927432789354	0.7243664746694248	0.5312881261345148	0.00987298561819406	-0.03165778222295003	-0.049591903706959685	-0.020066997771217645	0.04309649772548588	3.0840646926562463e-17	0.00388057967359462	-3.9158897479490645e-17	-0.003249463065212164	-0.01170600368703376	-0.00414975366863742
123	-0.36542751507710486	0.7911897290214296	-0.2665673236345113	0.2199503537579876	0.0060934807932140145	-0.02012860687143373	-0.03326469353126438	-0.01391332411362639	0.0311343640025323	2.642360630104528e-16	0.002882021467727106	-6.823985519779545e-17	-0.002425558595858362	-0.008938083827853556	-0.0031853014218714455
124	-0.20423436948279466	-0.04548684992675775	0.07950755935862318	-0.2544063909265555	-0.02794654405729725	0.12678719403139954	0.6995090284057948	-0.5731536531726623	0.26648233767088364	9.09307255445688e-16	0.015900944810277144	-1.0172576793210015e-16	-0.01255160056152563	-0.03609166926992038	-0.012227292347908205
125	-0.22245817207509866	-0.05660323353185092	0.10476770972888907	-0.4243794385472091	0.7461143594465873	-0.35664289423633494	-0.22630357613260227	-0.06771096807870859	0.11085720990052532	5.651689080624001e-16	0.008646869362084463	-2.2021551456020598e-16	-0.007070104563103965	-0.023073660297667914	-0.008006451856039765
126	-0.18552849992803383	-0.03663235566245669	0.0613131248378495	-0.17040523136825753	-0.012274111197596693	0.04751591752725722	0.11590673832626652	0.07000491573682084	-0.36614988318885905	-3.039040123195757e-14	-0.4889114667262168	-0.707106781186545	-0.2741902999753891	-0.11809791654652264	-0.03481940124766199
127	-0.36542751507710486	0.7911897290214296	-0.2665673236345113	0.2199503537579876	0.0060934807932140145	-0.02012860687143373	-0.03326469353126438	-0.01391332411362639	0.0311343640025323	2.642360630104528e-16	0.002882021467727106	-6.823985519779545e-17	-0.002425558595858362	-0.008938083827853556	-0.0031853014218714455
128	-0.18552849992803422	-0.03663235566245528	0.06131312483784908	-0.1704052313682577	-0.012274111197596528	0.04751591752725799	0.11590673832626634	0.07000491573682151	-0.3661498831888603	-2.506464862392248e-14	-0.48891146672619606	0.7071067811865492	-0.27419029997541217	-0.11809791654652269	-0.034819401247662245
129	-0.21507691019176642	-0.05173994252848918	0.09335961278229578	-0.33762156877407223	-0.07729317780150449	0.7644919227770749	-0.46094592447361815	-0.10246473983111494	0.1429704596601466	6.202028564414335e-16	0.010486940400821262	-1.0115220710245888e-16	-0.008497395372765592	-0.02679021419666567	-0.009232197578760794
130	0.78458222562974	0.022502592276896584	-0.029345870157517072	0.049285724611518485	0.0018679767021793762	-0.00638601786934539	-0.01129355528167941	-0.004947732582898639	0.011792585932070774	6.930595328372487e-17	0.0011434149265466818	3.3347532511708596e-19	-0.0009709008731771187	-0.003728516796612869	-0.001342115803159485
131	-0.20044502727800856	-0.04351471628236491	0.07531693235870486	-0.23288160615363143	-0.02254821048488526	0.09657709538066055	0.3598146271526311	0.7931548146808756	0.39418231287144373	1.3487060027032907e-15	0.019718386891778343	-4.459122175210138e-16	-0.015286637023633913	-0.04149414457382115	-0.013920861163627604
132	-0.36542751507710486	0.7911897290214296	-0.2665673236345113	0.2199503537579876	0.0060934807932140145	-0.02012860687143373	-0.03326469353126438	-0.01391332411362639	0.0311343640025323	2.642360630104528e-16	0.002882021467727106	-6.823985519779545e-17	-0.002425558595858362	-0.008938083827853556	-0.0031853014218714455
133	0.78458222562974	0.022502592276896584	-0.029345870157517072	0.049285724611518485	0.0018679767021793762	-0.00638601786934539	-0.01129355528167941	-0.004947732582898639	0.011792585932070774	6.930595328372487e-17	0.0011434149265466818	3.3347532511708596e-19	-0.0009709008731771187	-0.003728516796612869	-0.001342115803159485
134	-0.20044502727800856	-0.04351471628236491	0.07531693235870486	-0.23288160615363143	-0.02254821048488526	0.09657709538066055	0.3598146271526311	0.7931548146808756	0.39418231287144373	1.3487060027032907e-15	0.019718386891778343	-4.459122175210138e-16	-0.015286637023633913	-0.04149414457382115	-0.013920861163627604
135	-0.3317617474994906	-0.5796606905072926	-0.605334907808105	0.28930540143174205	0.007224944857444573	-0.023652422850307574	-0.03844231869992938	-0.015909130097763638	0.035122520355900265	2.231078532421262e-16	0.003221100455717414	-3.543441673490169e-17	-0.002706267222859949	-0.009895260036047682	-0.003519971927728752
136	0.78458222562974	0.022502592276896584	-0.029345870157517072	0.049285724611518485	0.0018679767021793762	-0.00638601786934539	-0.01129355528167941	-0.004947732582898639	0.011792585932070774	6.930595328372487e-17	0.0011434149265466818	3.3347532511708596e-19	-0.0009709008731771187	-0.003728516796612869	-0.001342115803159485
137	-0.21507691019176642	-0.05173994252848918	0.09335961278229578	-0.33762156877407223	-0.07729317780150449	0.7644919227770749	-0.46094592447361815	-0.10246473983111494	0.1429704596601466	6.202028564414335e-16	0.010486940400821262	-1.0115220710245888e-16	-0.008497395372765592	-0.02679021419666567	-0.009232197578760794
138	-0.17643847857266345	-0.03301709747990555	0.05432083953360842	-0.14371346828394152	-0.009330730275323718	0.03515290712254211	0.07888593912047177	0.04291610949685004	-0.15678374578258994	-9.598175921453628e-16	-0.02592612556707513	8.692534092712824e-16	0.025564721674885344	0.4246704039525126	0.8855543508940559
139	-0.20423436948279466	-0.04548684992675775	0.07950755935862318	-0.2544063909265555	-0.02794654405729725	0.12678719403139954	0.6995090284057948	-0.5731536531726623	0.26648233767088364	9.09307255445688e-16	0.015900944810277144	-1.0172576793210015e-16	-0.01255160056152563	-0.03609166926992038	-0.012227292347908205
140	0.78458222562974	0.022502592276896584	-0.029345870157517072	0.049285724611518485	0.0018679767021793762	-0.00638601786934539	-0.01129355528167941	-0.004947732582898639	0.011792585932070774	6.930595328372487e-17	0.0011434149265466818	3.3347532511708596e-19	-0.0009709008731771187	-0.003728516796612869	-0.001342115803159485
